user_id,username,gender,age,user_type,education,registration_date,preferences,detailed_preferences,avg_rating,rating_variance,activity_level,email,phone,address
247,牛芳,女,1,研究人员,初中,2022-07-09,"生活,科学技术,小说","生活-旅行,生活-家居,科学技术-化学,小说-科幻,小说-武侠,小说-悬疑推理",3.9947030287996736,0.6588113795727671,中,xiasu@example.net,14518256326,青海省桂芳市孝南济南街W座 240617
248,李涛,男,42,研究人员,博士,2023-07-30,小说,小说-恐怖,3.856074898962024,0.7611189659254809,很高,yong16@example.net,13977530301,台湾省涛县黄浦余路W座 537286
249,赵欣,女,26,学生,高中,2021-07-03,人文社科,人文社科,2.359669935276089,0.31944922866005376,很高,zouyan@example.com,18069063155,云南省南昌县海陵辛集街x座 234433
250,夏旭,男,25,学生,本科,2022-11-29,经管,经管,3.7903267037511235,0.6086249770863443,中,kangna@example.com,13283329336,湖南省贵阳市合川邱街L座 303708
251,苟桂珍,女,27,学生,高中,2021-02-13,"文学,科学技术,艺术","文学-古典文学,文学-戏剧,科学技术-医学,科学技术-物理,科学技术-计算机,艺术-电影,艺术-音乐,艺术-设计",3.3209691103274963,0.9598706790382947,很高,jing56@example.org,13936589813,香港特别行政区柳县沙市孟街C座 642527
252,高成,男,44,普通读者,大专,2022-08-19,"艺术,小说","艺术-设计,艺术-电影,小说-爱情,小说-科幻",2.5827105379653053,0.4322807035857437,高,tzhu@example.net,13725779267,河北省秀荣县萧山沈阳路w座 495585
253,白刚,男,23,学生,硕士,2022-02-24,文学,"文学-戏剧,文学-古典文学",3.2638722281644252,0.6530143491550682,高,jzou@example.net,18534204299,重庆市天津县蓟州吴街Z座 305665
254,余静,女,23,学生,高中,2022-02-20,"生活,艺术","生活-旅行,艺术-绘画",4.84452627171046,0.277910626047508,高,wanna@example.com,18611399518,重庆市桂芝市沙湾张路a座 603207
255,冯玉英,女,50,学生,本科,2021-10-30,"经管,人文社科","经管-管理,经管-投资,经管-市场营销,人文社科-教育,人文社科-哲学",2.7059516873621208,0.3350357655064273,低,dengmin@example.com,18801440346,河北省磊县清浦董街n座 205063
256,赵淑珍,女,4,普通读者,小学,2021-02-09,"经管,科学技术,文学","经管-金融,经管-市场营销,科学技术-计算机,科学技术-生物,文学",3.091036691458283,0.77570849028744,中,ikang@example.net,13120470506,重庆市红县海港太原路g座 461903
257,李想,男,52,普通读者,大专,2020-11-13,生活,生活,3.0544106324664226,0.9819597030063492,很高,jie93@example.com,13175645040,内蒙古自治区洁县秀英南京街R座 245056
258,林娟,女,43,普通读者,高中,2023-02-15,"小说,经管","小说,经管-投资,经管-商业,经管-金融",2.9929039964615773,0.38692305930738335,中,yang12@example.com,18877730092,河南省西宁市城北钟路i座 336656
259,李浩,男,34,学生,硕士,2022-10-13,艺术,"艺术-建筑,艺术-电影,艺术-设计",3.5270746332434237,0.7759636847830096,高,yanxia@example.com,15693173688,福建省银川市淄川林街G座 337255
260,刘淑华,女,46,普通读者,大专,2020-07-09,"艺术,文学,经管","艺术,文学-戏剧,文学-现代文学,文学-外国文学,经管",3.315211975075219,0.8928851858807799,很高,uzou@example.org,18819192237,重庆市银川县城北王路l座 636708
261,赖畅,女,55,教师,硕士,2022-04-10,人文社科,人文社科,2.0358851940953016,0.3319258037295395,高,zlei@example.org,18623210692,广西壮族自治区太原市璧山彭路g座 862019
262,郑建国,男,18,学生,大专,2022-02-13,科学技术,科学技术-地理,3.1362234816370496,0.7097330573687742,中,qiang94@example.net,15908470914,青海省惠州市涪城游路K座 368803
263,杨宁,男,3,学生,小学,2023-01-07,生活,"生活-家居,生活-育儿,生活-园艺",3.059411446710085,0.7914755542359075,中,xiulan91@example.com,15742772445,山东省哈尔滨县清浦六安路L座 817385
264,阎阳,男,23,学生,博士,2024-02-24,"生活,文学","生活-育儿,文学-戏剧,文学-外国文学,文学-诗歌",3.0713716676240868,0.5768112372482141,高,xiuyingpan@example.org,13180087355,重庆市建市沈河冉路r座 527130
265,李秀英,女,17,学生,初中,2023-05-14,人文社科,人文社科-社会学,2.0714092112193403,0.24280324089153754,很高,li21@example.org,18639166013,山西省贵阳市朝阳深圳街L座 234514
266,杨淑珍,女,11,学生,初中,2021-12-20,"艺术,科学技术,生活","艺术,科学技术,生活-育儿,生活-健康",3.502518477324723,0.5296687619754641,高,cyu@example.com,13802030335,广西壮族自治区桂珍县上街陈路u座 448422
267,王梅,女,24,学生,大专,2021-01-25,"艺术,生活","艺术-绘画,艺术-建筑,生活-健康,生活-家居",3.0948652747443317,0.9030987935678021,高,zhangjie@example.com,13944490487,上海市上海县海港李街M座 205896
268,郭林,男,40,普通读者,高中,2021-12-23,小说,小说,3.3187642516666553,0.9944651933892329,中,changmin@example.com,13166987391,河北省通辽县孝南潮州路k座 804936
269,廖桂荣,女,22,研究人员,博士,2022-10-15,"科学技术,文学,人文社科","科学技术,文学-古典文学,文学-散文,人文社科-经济",4.724065619480075,0.3112783403935105,中,jing87@example.net,13347796668,天津市海燕市沙湾赵街b座 884982
270,黎雪,女,39,普通读者,大专,2023-11-07,"经管,生活,人文社科","经管-投资,生活,人文社科",3.2461338832203035,0.8438985115238524,高,tianwei@example.org,18987332751,山东省北镇县魏都杭州路n座 343536
271,艾桂芝,女,25,学生,小学,2021-02-15,小说,小说,2.103654618363732,0.4721769825707735,高,liumin@example.com,15510490600,青海省太原县华龙南宁路D座 949113
272,王红,女,4,专业人士,初中,2022-08-06,人文社科,人文社科-哲学,2.436688584090824,0.2519105594971052,中,pengyan@example.com,15119400030,云南省楠县黄浦银川路l座 280287
273,汤建平,男,18,教师,高中,2024-03-04,科学技术,"科学技术-医学,科学技术-数学",3.0421313369129073,0.4027856864846737,很高,fwei@example.org,18505435644,山西省齐齐哈尔市翔安昆明街s座 613534
274,赵云,女,34,学生,高中,2023-11-14,"科学技术,经管","科学技术-天文,科学技术-医学,科学技术-化学,经管-商业,经管-金融,经管-创业",2.583796905659067,0.4623421205672528,很高,li64@example.com,14560838908,宁夏回族自治区雪梅市徐汇李路k座 811230
275,盛丽,女,22,学生,高中,2021-11-24,经管,经管,4.128671328627641,0.4287180068437286,高,eyuan@example.org,13244466810,辽宁省磊县孝南福州路e座 403132
276,施玉珍,女,30,研究人员,本科,2022-10-18,人文社科,人文社科,3.8490328124861013,0.9318222164835348,高,nabai@example.net,14547601062,广西壮族自治区辛集市海港朱路i座 751824
277,刘平,男,23,普通读者,硕士,2022-08-18,"经管,文学","经管,文学-诗歌,文学-戏剧",3.378739168405944,0.6935481721562402,高,juanhu@example.net,15025318653,河北省澳门市黄浦海门路I座 965529
278,蒋坤,男,6,学生,初中,2024-01-04,"文学,艺术,生活","文学,艺术,生活-育儿,生活-园艺,生活-烹饪",3.0585260927081217,0.6478902368779025,中,tao12@example.net,15874413636,河南省武汉县秀英吴街F座 586363
279,李玉梅,女,9,学生,小学,2023-06-15,生活,"生活-健康,生活-园艺,生活-育儿",3.3537353598847197,0.2715472133921721,高,yanyi@example.org,13885886419,贵州省霞市浔阳何路p座 545795
280,李丹,女,79,学生,大专,2020-05-19,"科学技术,生活","科学技术-计算机,科学技术-医学,科学技术-生物,生活-育儿",3.485929015468625,0.3514220213101952,很高,luojie@example.net,18185534320,安徽省呼和浩特县花溪哈尔滨街Y座 368652
281,王宁,男,30,学生,大专,2023-06-07,"科学技术,经管,文学","科学技术,经管,文学",3.3278836209547107,0.9776022978716894,中,mincheng@example.com,18809194557,河南省六盘水市大兴成都路j座 539505
282,曾晶,女,29,学生,大专,2022-01-11,"小说,艺术,经管","小说-恐怖,小说-历史,艺术-建筑,艺术-音乐,经管",3.0693222798410433,0.98886172849341,中,ejiang@example.com,13419155675,陕西省秀云市静安张路W座 653651
283,冷杰,男,44,学生,大专,2020-06-07,"经管,艺术","经管,艺术-绘画,艺术-音乐,艺术-建筑",3.0212237874796517,0.22937839895694867,高,lfu@example.net,13914119148,山西省大冶县浔阳乌鲁木齐街N座 599895
284,吴红霞,男,29,专业人士,本科,2022-05-13,"经管,小说","经管-金融,经管-管理,经管-市场营销,小说-恐怖",4.330886163090108,0.2885899968440345,低,xiuyingxue@example.net,18868013375,香港特别行政区雪市新城孙路a座 683082
285,董艳,女,49,研究人员,博士,2020-04-24,"人文社科,文学,科学技术","人文社科-政治,人文社科-哲学,文学,科学技术-天文,科学技术-计算机,科学技术-医学",4.8680692510568475,0.35210275977778926,高,aliang@example.com,13939001443,甘肃省慧县永川王路s座 288884
286,梁瑞,男,15,学生,高中,2022-01-02,文学,文学-外国文学,4.552111842123088,0.33517724548703076,高,kdu@example.com,15602982025,山西省淮安县吉区佛山街N座 426336
287,叶建华,男,49,学生,初中,2022-04-29,小说,"小说-历史,小说-悬疑推理,小说-爱情",3.1382776408479804,0.32355438248064705,很高,xiulantian@example.com,14797971785,广东省济南县沙市海门街H座 699517
288,龚冬梅,女,32,普通读者,大专,2021-09-12,人文社科,"人文社科-教育,人文社科-历史",2.1007208469165595,0.4639912469734244,高,uli@example.com,18827618207,西藏自治区永安市龙潭北京路T座 561272
289,霍桂英,女,37,普通读者,大专,2022-08-06,"经管,生活,科学技术","经管,生活-园艺,生活-家居,生活-旅行,科学技术",3.0447022733675126,0.9905790361592228,中,yan38@example.org,15273386743,陕西省海口市高港哈尔滨街O座 933454
290,查洁,女,27,学生,大专,2020-12-14,"艺术,生活","艺术-设计,艺术-绘画,生活-烹饪,生活-园艺,生活-育儿",4.42861738361586,0.20610745854703336,低,yongkang@example.org,14562311095,贵州省太原市清河阎街u座 871441
291,陈晶,女,33,普通读者,高中,2022-11-05,经管,经管,3.478741591418871,0.8576731246171762,高,zoujie@example.net,15797620093,广西壮族自治区亮市朝阳段街W座 173602
292,徐燕,女,15,研究人员,初中,2020-11-02,"经管,艺术","经管-创业,经管-金融,经管-市场营销,艺术",2.592319651395705,0.40780418951240266,高,nwang@example.com,15602676989,河北省利县高坪郑州路D座 500268
293,张璐,女,30,普通读者,本科,2020-06-17,"科学技术,艺术","科学技术-化学,艺术-建筑,艺术-电影",2.6242922591086613,0.3895650412761419,中,psu@example.com,18050506195,河南省乌鲁木齐县东丽南京街b座 233758
294,王华,男,36,普通读者,硕士,2022-08-25,科学技术,"科学技术-地理,科学技术-生物,科学技术-天文",3.1322442998014695,0.8042989157345565,低,wei45@example.net,15753697371,吉林省呼和浩特市怀柔孙街k座 705292
295,王瑞,男,64,学生,本科,2023-03-30,"文学,人文社科,经管","文学,人文社科,经管-市场营销,经管-金融,经管-投资",3.2624487786954264,0.5507907902821204,高,yfu@example.net,13894070503,海南省银川市丰都盖街R座 124444
296,李东,男,74,学生,本科,2022-06-09,"经管,小说","经管,小说-历史",4.222501348677598,0.21673149253172597,高,zkang@example.net,14723123859,甘肃省北镇县南溪赵路K座 589160
297,王晨,男,35,学生,本科,2023-10-07,"艺术,人文社科","艺术-建筑,艺术-设计,艺术-绘画,人文社科-教育,人文社科-哲学",3.8032117777923258,0.9653191137333605,高,yongfeng@example.net,18850764481,河南省云市牧野呼和浩特路y座 858365
298,马秀云,女,19,普通读者,大专,2021-05-09,"小说,经管","小说-历史,经管",3.125806543407125,0.6244319435633996,高,mingding@example.net,15748453849,香港特别行政区梧州县静安刘街P座 354747
299,张玉华,女,29,研究人员,本科,2020-06-03,"生活,小说","生活,小说-科幻",3.8587875316944626,0.9634237727350308,高,qmeng@example.com,14559951160,辽宁省武汉县永川沈阳街V座 128216
300,严涛,男,23,普通读者,大专,2021-10-11,文学,"文学-古典文学,文学-诗歌,文学-现代文学",4.498926299048589,0.25141593488135144,低,yongfu@example.net,15791736800,海南省惠州市秀英陈街r座 542156
301,姚建,男,5,专业人士,初中,2023-08-30,"科学技术,文学,艺术","科学技术-计算机,科学技术-化学,科学技术-医学,文学-戏剧,文学-散文,艺术",4.675427163027846,0.3223775729388583,中,zhengyan@example.net,18946076597,天津市荆门县平山哈尔滨路f座 539951
302,张辉,男,20,普通读者,高中,2023-07-16,"人文社科,文学","人文社科-经济,人文社科-教育,人文社科-历史,文学-诗歌,文学-戏剧,文学-散文",3.024514549486222,0.7393166340792665,中,zengli@example.com,18933053908,福建省飞市长寿张街m座 998007
303,雷平,男,37,学生,初中,2020-10-15,人文社科,"人文社科-政治,人文社科-历史",3.32890182213953,0.6131281994681851,很高,gongxia@example.net,13240648119,澳门特别行政区红县南溪祝街L座 651237
304,周东,男,50,学生,大专,2023-02-24,生活,生活,3.0970773626384744,0.6743160448288059,中,yefang@example.org,13382463924,甘肃省阜新市秀英武汉路H座 210743
305,杜秀英,女,17,学生,初中,2022-06-15,"艺术,生活,小说","艺术,生活-家居,生活-育儿,小说-恐怖,小说-青春",3.8385667160415475,0.9512677781819165,很高,fyao@example.org,13073224779,辽宁省银川市城东黄街R座 653715
306,胡建国,男,34,普通读者,本科,2020-05-20,艺术,"艺术-设计,艺术-电影,艺术-音乐",3.2737990557235466,0.7298401162592034,很高,duyang@example.net,15541607842,西藏自治区桂珍县龙潭蒋街i座 239716
307,刘梅,女,44,普通读者,初中,2022-09-20,"小说,文学,经管","小说-历史,小说-悬疑推理,文学,经管-管理",3.475718906361668,0.26091157327964054,高,gang99@example.net,13932096482,湖南省淑兰县花溪张路U座 516246
308,许玲,女,1,学生,小学,2021-01-08,科学技术,"科学技术-天文,科学技术-计算机",2.8609322423837416,0.31976014877605624,高,liuyan@example.net,13028398416,黑龙江省军市浔阳翁街J座 230859
309,夏俊,男,38,普通读者,硕士,2021-08-27,经管,经管,3.724520779493053,0.9521963519699085,低,ping77@example.org,13666499996,澳门特别行政区丹市梁平娄街Z座 668781
310,罗莹,女,42,普通读者,本科,2020-10-12,"生活,文学,艺术","生活-健康,生活-育儿,生活-园艺,文学-古典文学,文学-散文,艺术-音乐",3.883187705645394,0.5693749456900495,中,zhangmin@example.net,18271038161,四川省通辽市房山澳门街d座 343422
311,谭萍,女,49,专业人士,大专,2021-10-09,"艺术,科学技术","艺术-绘画,科学技术",3.9110440389674235,0.7059774417907351,低,ming21@example.net,14555079540,湖北省拉萨县房山谢路F座 987063
312,梁红梅,女,11,学生,小学,2023-04-20,"文学,生活","文学-散文,文学-戏剧,生活-烹饪,生活-家居",3.33209471636434,0.7421195307103925,高,qiangsong@example.net,15075942352,福建省巢湖县安次梁路N座 720277
313,胡雪梅,女,17,普通读者,高中,2021-07-03,"艺术,经管","艺术,经管",3.731078783049563,0.696025580349531,高,napeng@example.com,18189070874,广东省兰州市翔安深圳路B座 156220
314,娄桂香,女,20,学生,大专,2020-09-21,"经管,人文社科","经管-投资,经管-金融,经管-管理,人文社科-法律,人文社科-哲学",4.813319024370099,0.3911860688053409,高,naqiu@example.org,13146124622,宁夏回族自治区利县锡山杨路E座 438819
315,田秀珍,女,30,专业人士,博士,2020-08-31,经管,经管,3.5027341442141253,0.5767788642168268,中,pmeng@example.com,18191014186,台湾省上海市长寿郭街G座 118954
316,侯柳,女,33,学生,大专,2021-02-26,"文学,生活,艺术","文学-诗歌,文学-古典文学,生活-旅行,生活-园艺,生活-家居,艺术-摄影",3.6159567959805305,0.8347158946524615,很高,jinglei@example.org,14589527657,甘肃省雪县长寿刘街s座 811775
317,王琴,女,40,普通读者,本科,2023-08-31,"文学,小说","文学,小说-武侠,小说-悬疑推理",3.217869294599895,0.2967870087415671,中,chengguiying@example.org,13771879094,甘肃省南昌市金平武街S座 566951
318,李建军,男,40,教师,硕士,2022-08-26,科学技术,科学技术,3.3508962806252454,0.4003201854692086,高,na00@example.net,13049626494,重庆市斌县友好刘路z座 603937
319,陈桂珍,女,44,学生,高中,2022-05-02,"经管,人文社科,科学技术","经管-投资,经管-创业,人文社科-教育,人文社科-哲学,科学技术-计算机,科学技术-数学,科学技术-医学",2.8446964451362806,0.45369890720325534,中,rmao@example.com,14719262523,海南省雪市沙湾石家庄路E座 909004
320,姜阳,男,70,研究人员,博士,2022-09-25,小说,小说-奇幻,3.684367642614377,0.6382535550937745,中,wei51@example.org,18622659993,天津市桂荣市永川兴城街Y座 878511
321,曾杨,男,6,专业人士,小学,2020-04-04,"生活,艺术,经管","生活-烹饪,艺术,经管-管理,经管-金融",3.061021317972033,0.8972649365227042,低,fang46@example.net,15363813610,香港特别行政区杰市华龙戴路s座 681916
322,余军,男,16,教师,初中,2023-05-27,"艺术,生活,科学技术","艺术-摄影,艺术-绘画,生活,科学技术-生物",3.492169163912633,0.6629244980947512,高,ming38@example.net,13160208957,河北省张家港县吉区关岭街z座 489408
323,胡浩,男,43,研究人员,博士,2021-12-25,人文社科,人文社科-历史,3.9859341736020455,0.5718459695548685,高,leidai@example.com,13277403367,四川省杭州市大兴淮安街r座 711280
324,袁秀芳,女,31,教师,硕士,2023-04-11,科学技术,科学技术,2.890080698160406,0.2341386812262335,低,taojun@example.org,15000361949,天津市巢湖县翔安西安路t座 657474
325,萧建平,男,7,教师,初中,2020-11-04,生活,"生活-烹饪,生活-健康",3.4626262961859835,0.7797111970043434,高,junyang@example.com,15336884407,广东省兵市秀英高街Q座 356432
326,袁俊,男,37,普通读者,本科,2022-09-06,"科学技术,艺术","科学技术,艺术",3.272584695378707,0.7317801562509156,很高,nhao@example.net,15291295410,台湾省丽娟市兴山焦路n座 819441
327,李颖,女,18,学生,大专,2022-07-17,"艺术,科学技术,文学","艺术-音乐,艺术-摄影,科学技术-数学,科学技术-计算机,文学-散文,文学-诗歌",3.964910073955494,0.8785752676764684,中,minsun@example.org,18904750322,福建省北镇县江北赵路l座 637105
328,余小红,女,34,学生,大专,2022-03-24,"科学技术,小说,经管","科学技术-天文,科学技术-医学,小说-爱情,小说-悬疑推理,小说-武侠,经管-商业,经管-市场营销,经管-管理",3.42450173777308,0.548900207448431,高,xiulanyang@example.org,13174632770,陕西省柳市淄川长沙路M座 541671
329,田建平,男,13,学生,小学,2023-05-16,小说,"小说-科幻,小说-悬疑推理",3.1095859181777046,0.9073939039542833,高,maoli@example.com,14596597754,安徽省建国县大兴冯路G座 557539
330,王玉,女,20,研究人员,本科,2022-05-26,"科学技术,小说","科学技术-化学,科学技术-生物,科学技术-医学,小说-历史",3.135541482661832,0.35513177619131475,高,swang@example.com,15669958072,福建省昆明市涪城董路S座 348421
331,韩玉梅,女,52,普通读者,大专,2022-01-25,艺术,"艺术-音乐,艺术-建筑,艺术-电影",4.3731892168095,0.46741953845943324,很高,li81@example.org,14759656721,浙江省齐齐哈尔县孝南周街d座 467835
332,陈飞,男,23,普通读者,本科,2022-10-07,"生活,经管,小说","生活-育儿,生活-烹饪,经管-投资,小说-恐怖,小说-武侠",3.3301738974448907,0.7237504945031759,低,qdong@example.org,13487131897,广东省雷县锡山陈路I座 165510
333,罗倩,女,54,学生,本科,2022-05-04,"人文社科,生活","人文社科,生活-园艺,生活-烹饪",3.3856043619908105,0.34394354055328413,中,li34@example.com,15713193409,贵州省娜县魏都任路Q座 109659
334,王帆,男,6,普通读者,小学,2021-05-24,"艺术,文学,生活","艺术-设计,艺术-电影,文学-诗歌,文学-散文,文学-现代文学,生活",3.259729564158822,0.5000268382994846,很高,xia15@example.net,13227554231,云南省玉兰市闵行郭街I座 591493
335,刘宁,男,30,普通读者,本科,2023-01-27,"人文社科,生活,经管","人文社科,生活-家居,生活-旅行,经管",3.008056677371316,0.4125650774255154,中,sduan@example.net,15087841713,河南省丹市和平滕路j座 910350
336,张想,男,45,普通读者,大专,2020-11-29,经管,"经管-管理,经管-创业,经管-市场营销",4.233895716420159,0.35927873440315117,高,min89@example.org,13040460581,西藏自治区佛山市长寿李街p座 749134
337,李云,女,36,普通读者,大专,2021-03-18,艺术,"艺术-摄影,艺术-设计",4.923315960328507,0.27462950007859144,高,xuwei@example.net,13298765626,黑龙江省磊市浔阳香港路Y座 838138
338,张玉华,女,51,学生,本科,2023-04-14,"人文社科,经管,生活","人文社科-政治,经管-金融,生活-家居,生活-健康,生活-旅行",4.75010927231552,0.33828778469224896,中,pyao@example.com,14527840979,四川省利市和平合山街Z座 122978
339,赵文,男,16,普通读者,高中,2022-08-03,经管,经管-管理,3.7305189131710583,0.8560368986225444,中,na12@example.com,13751755669,湖南省建国县西夏嘉禾街V座 504848
340,鞠志强,男,19,学生,本科,2023-04-12,"文学,科学技术,人文社科","文学,科学技术-地理,人文社科",4.1527722955078925,0.2570137491681734,很高,qiang55@example.com,13079791254,新疆维吾尔自治区兰州市朝阳林街i座 914816
341,王磊,男,11,学生,初中,2020-10-29,"经管,小说","经管-商业,经管-创业,小说-历史,小说-科幻,小说-奇幻",4.663410747536604,0.21927370417302386,中,lei30@example.org,15965537780,天津市成都县东城尹街m座 187415
342,陈玲,女,16,专业人士,初中,2023-12-30,生活,生活-旅行,4.095995725554596,0.2317938473756896,中,vhe@example.com,18795335824,广东省东莞县兴山梧州路v座 495294
343,王秀荣,女,31,普通读者,高中,2022-11-02,"人文社科,文学,小说","人文社科-经济,人文社科-法律,人文社科-教育,文学,小说",3.9815932680688193,0.8384733185138422,高,xiameng@example.net,15287347684,黑龙江省北镇市龙潭韩路H座 407125
344,吴宇,男,46,学生,高中,2022-07-24,"文学,科学技术","文学-散文,文学-古典文学,科学技术-天文,科学技术-物理,科学技术-医学",3.0785684335151404,0.8488091906082239,中,qiang46@example.com,13013424707,北京市玉英县新城贵阳街n座 704402
345,游宁,男,77,普通读者,本科,2020-09-07,"经管,文学,艺术","经管-商业,文学-古典文学,文学-散文,文学-诗歌,艺术-设计",3.0220524139447056,0.5121895123498326,高,min34@example.net,15088655380,上海市西安市淄川宁德街h座 891500
346,梁波,男,25,研究人员,博士,2023-03-25,"文学,生活","文学-戏剧,文学-现代文学,文学-外国文学,生活-园艺",4.8816187204132815,0.4912881486981285,高,leiyan@example.com,15840870150,西藏自治区文市涪城彭路H座 628921
347,黄淑兰,女,9,学生,初中,2023-08-14,"经管,人文社科","经管-管理,经管-投资,经管-创业,人文社科-历史,人文社科-法律,人文社科-经济",3.1303208208950197,0.5267984065748319,高,minzhao@example.org,15280709496,浙江省荆门市高港顾街L座 155340
348,谷斌,男,31,专业人士,本科,2022-03-15,"科学技术,生活,小说","科学技术-生物,科学技术-地理,生活-烹饪,生活-园艺,小说",3.6052476771969424,0.9290237789282754,低,alai@example.net,14517330101,海南省丽娟市海港兰州路W座 718615
349,梁云,女,49,教师,硕士,2022-10-14,科学技术,科学技术-医学,4.115663132974034,0.38314037594360795,很高,guiyingzhang@example.com,15082531840,青海省淑华市平山辛集路B座 330590
350,周海燕,女,29,普通读者,本科,2021-05-29,"文学,艺术","文学-现代文学,文学-外国文学,文学-古典文学,艺术",3.9778354403877674,0.7900494977438222,中,qiaojie@example.net,13908523376,福建省巢湖市普陀萧街Q座 515730
351,刘超,男,10,学生,初中,2024-01-21,生活,生活,3.0488547535807573,0.9942712830388768,中,vxie@example.org,13192283640,湖北省昆明县崇文宁德街I座 979856
352,吴平,男,16,普通读者,初中,2022-11-08,"小说,科学技术","小说-历史,小说-科幻,小说-青春,科学技术-地理,科学技术-生物",3.22799654196307,0.963804322730756,中,mingsong@example.net,15843732606,辽宁省宇市怀柔马路l座 304691
353,萧凯,男,9,研究人员,初中,2022-01-19,"经管,人文社科","经管-商业,经管-市场营销,经管-金融,人文社科-社会学,人文社科-教育,人文社科-经济",3.013393861054431,0.5182015817188502,很高,sjiang@example.net,15317376044,辽宁省石家庄市城北阜新街L座 296580
354,袁萍,女,20,普通读者,本科,2024-03-07,"小说,人文社科,生活","小说-悬疑推理,小说-武侠,小说-历史,人文社科-法律,人文社科-历史,生活",3.6245561164552944,0.5370644491761689,中,zgao@example.net,13101228188,新疆维吾尔自治区娟市丰都海口路a座 331074
355,陈凤兰,女,59,学生,本科,2020-05-10,"经管,科学技术,文学","经管-创业,科学技术,文学-诗歌,文学-戏剧",3.7554426661191713,0.7605252414035504,高,moxiuying@example.com,15550304223,浙江省北镇市南溪辽阳街Q座 131259
356,温慧,女,15,普通读者,初中,2021-05-07,"生活,科学技术,人文社科","生活-育儿,科学技术-天文,科学技术-医学,人文社科-法律,人文社科-经济",2.0753122092529335,0.31603107250046103,高,gang65@example.net,18245997559,宁夏回族自治区合肥市龙潭汕尾路q座 793768
357,苏林,男,44,专业人士,本科,2021-12-09,"人文社科,经管,艺术","人文社科-心理学,人文社科-历史,经管,艺术-摄影,艺术-绘画",2.2657873873203185,0.3393045893182778,中,luoxia@example.com,14591856012,黑龙江省宁县锡山贾街M座 134987
358,司伟,男,20,学生,本科,2022-07-01,"文学,人文社科","文学-戏剧,文学-散文,人文社科-历史",4.531087046872677,0.30986862740717175,高,eyi@example.com,18261911573,陕西省彬市普陀潜江路h座 833343
359,梁杰,男,79,普通读者,本科,2021-04-27,"人文社科,生活,文学","人文社科-社会学,人文社科-政治,人文社科-经济,生活-健康,生活-育儿,文学-现代文学",4.287486405469021,0.31091409607172127,很高,taosun@example.net,15182545362,湖北省桂芳县海港西宁路C座 149404
360,黄楠,男,57,学生,博士,2023-01-30,生活,生活-健康,3.069421332723045,0.710125350260663,很高,guiying57@example.net,15270943981,安徽省秀芳市城北太原路L座 842765
361,王娜,女,47,学生,大专,2022-06-22,"小说,艺术","小说-悬疑推理,小说-恐怖,艺术-音乐",3.8464798871625767,0.9938475559891651,中,jinggao@example.org,15544898466,广西壮族自治区南昌市西峰汕尾路T座 818467
362,韩俊,男,44,研究人员,本科,2022-12-10,"生活,人文社科","生活,人文社科",3.111296844122081,0.3034672591367615,中,qma@example.com,13279242884,香港特别行政区齐齐哈尔县上街马路q座 229071
363,黄勇,男,32,普通读者,本科,2023-09-06,"生活,小说","生活-健康,小说",4.379301106515621,0.4397035492990964,低,jianglei@example.com,13603153029,河南省昆明县东丽唐街o座 640321
364,吴鹏,男,17,学生,高中,2022-02-03,"小说,文学","小说-悬疑推理,小说-青春,文学-古典文学",3.032898448607865,0.9818920197603662,中,weixue@example.org,13233604869,西藏自治区兰州市高明刘街k座 789159
365,黄玉英,女,43,研究人员,博士,2021-04-09,人文社科,"人文社科-法律,人文社科-经济,人文社科-教育",3.8978995761570427,0.8740279866395751,中,gtang@example.net,13922643317,浙江省邯郸市朝阳郑路j座 301775
366,黄坤,男,33,研究人员,博士,2021-02-05,文学,文学-现代文学,3.050957291358009,0.5548844194455895,中,jieliu@example.org,14521461989,湖北省长春市崇文上海路w座 364524
367,孙慧,女,28,学生,本科,2022-11-05,"科学技术,小说,生活","科学技术-化学,小说-恐怖,生活-育儿",3.040395831545312,0.7640387568327678,高,xiulan75@example.net,13030221060,陕西省西宁市花溪永安街y座 727197
368,刘勇,男,23,学生,本科,2021-09-16,"科学技术,艺术","科学技术,艺术",3.5310888782005616,0.8759292642399159,低,dzeng@example.org,15976295687,吉林省淮安县安次柳州街c座 645009
369,尹璐,女,15,学生,初中,2021-06-17,"小说,科学技术,人文社科","小说,科学技术-物理,科学技术-化学,人文社科",3.55973614683189,0.8770237726587766,高,baifang@example.com,15211081606,吉林省成都县淄川马路g座 442757
370,郭桂香,女,20,普通读者,高中,2021-09-03,"科学技术,小说","科学技术-物理,小说-历史,小说-爱情",3.7492737607386477,0.9095097758600863,高,fangmo@example.org,18785513833,福建省旭县南长彭路T座 999345
371,何兵,男,22,专业人士,大专,2023-04-29,"人文社科,科学技术,艺术","人文社科,科学技术-天文,科学技术-医学,科学技术-化学,艺术-设计,艺术-电影,艺术-音乐",4.6443539845539314,0.2886918891347831,很高,chengwei@example.org,14703365241,澳门特别行政区琴市高坪太原街w座 608124
372,胡淑华,女,46,研究人员,硕士,2020-05-04,"艺术,经管,文学","艺术,经管,文学",2.0514854274328034,0.2129868412766398,中,yang23@example.com,14530499826,北京市杰县东丽郭街N座 444772
373,胡娜,女,29,普通读者,大专,2020-08-02,艺术,"艺术-摄影,艺术-建筑",3.5129289174703286,0.83954595269563,中,juan80@example.org,18575861155,山西省凯市大东佛山路M座 145466
